title:test0826, start timestamp:1629975491.659043, stop timestamp:1629975591.327375, headset type:INSIGHT, headset serial:A2D2052F, headset firmware:932, channels:43, sampling rate:eeg_128;mot_64;mc_8, samples:12523     , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,MC.Action,MC.ActionPower,MC.IsActive
1629975491.977235,120.000000,0.000000,4186.666504,4244.102539,4189.230957,4177.436035,4160.000000,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,60.000000,0.000000,0.190834,-0.233643,0.690918,0.656982,0.606943,-0.834485,0.021973,-53.622231,-60.142033,46.524261,,,
1629975491.985049,121.000000,0.000000,4205.641113,4248.205078,4177.948730,4172.820313,4161.538574,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975491.992864,122.000000,0.000000,4323.589844,4251.794922,4186.153809,4174.358887,4294.358887,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,61.000000,0.000000,0.190535,-0.233887,0.690918,0.656982,0.596689,-0.829602,0.027344,-52.207821,-60.109364,46.597248,,,
1629975492.000578,123.000000,0.000000,4281.025879,4257.948730,4198.461426,4186.153809,4286.666504,16214.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,1.000000,0.000000,0.000000
1629975492.008292,124.000000,0.000000,4184.615234,4255.897461,4184.615234,4173.846191,4164.615234,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,62.000000,0.000000,0.190834,-0.233643,0.690918,0.656982,0.606943,-0.834485,0.021973,-51.054485,-60.139778,46.423676,,,
1629975492.016107,125.000000,0.000000,4302.563965,4254.358887,4176.922852,4152.307617,4210.769043,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975492.023821,126.000000,0.000000,4422.051270,4256.410156,4170.769043,4149.230957,4288.717773,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,63.000000,0.000000,0.189948,-0.233643,0.691162,0.656982,0.598642,-0.831556,0.014649,-53.306328,-60.047523,46.446907,,,
1629975492.031636,127.000000,0.000000,4317.436035,4260.512695,4177.948730,4156.410156,4222.051270,232.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975492.039350,0.000000,0.000000,4253.333496,4265.641113,4185.128418,4152.820313,4189.743652,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,0.000000,0.000000,0.189948,-0.233643,0.691162,0.656982,0.579599,-0.820325,0.032227,-52.043140,-59.964493,46.408001,,,
1629975492.047165,1.000000,0.000000,4340.000000,4261.538574,4171.282227,4134.358887,4238.974121,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975492.054879,2.000000,0.000000,4358.974121,4257.436035,4164.102539,4121.025879,4225.128418,16233.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,1.000000,0.000000,0.190248,-0.233398,0.691162,0.656982,0.593759,-0.830579,0.027344,-54.136299,-60.069210,46.492615,,,
1629975492.062694,3.000000,0.000000,4270.769043,4260.000000,4166.153809,4123.077148,4157.948730,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975492.070408,4.000000,0.000000,4194.871582,4257.948730,4169.230957,4124.615234,4121.025879,16236.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,2.000000,0.000000,0.189403,-0.233398,0.691162,0.657227,0.607431,-0.828138,0.032715,-52.610668,-60.043827,46.568768,,,
1629975492.078223,5.000000,0.000000,4200.000000,4250.256348,4157.436035,4120.000000,4121.025879,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975492.085937,6.000000,0.000000,4288.717773,4254.871582,4143.589844,4118.461426,4181.538574,16196.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,3.000000,0.000000,0.189991,-0.233643,0.690918,0.657227,0.610361,-0.836439,0.036133,-54.706890,-60.140610,46.577488,,,
1629975492.093751,7.000000,0.000000,4373.846191,4268.717773,4163.077148,4126.153809,4225.641113,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975492.101466,8.000000,0.000000,4350.769043,4270.769043,4175.897461,4130.769043,4217.436035,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,4.000000,0.000000,0.189991,-0.233643,0.690918,0.657227,0.595712,-0.838392,0.018067,-53.303646,-60.108086,46.645153,,,
1629975492.109280,9.000000,0.000000,4277.436035,4265.641113,4173.333496,4124.102539,4209.230957,16203.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975492.116994,10.000000,0.000000,4274.871582,4271.794922,4175.897461,4121.025879,4227.179688,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,5.000000,0.000000,0.189991,-0.233643,0.690918,0.657227,0.599130,-0.827649,0.025879,-52.040726,-60.138630,46.646236,,,
1629975492.124808,11.000000,0.000000,4305.641113,4276.922852,4174.871582,4127.692383,4214.358887,16209.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,1.000000,0.000000,0.000000
1629975492.132523,12.000000,0.000000,4323.077148,4270.769043,4182.563965,4130.256348,4183.589844,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,6.000000,0.000000,0.190291,-0.233398,0.690918,0.657227,0.600595,-0.823255,0.023438,-50.904099,-60.106304,46.707027,,,
1629975492.140337,13.000000,0.000000,4325.641113,4272.820313,4178.974121,4121.538574,4207.692383,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,
1629975492.148051,14.000000,0.000000,4280.000000,4278.461426,4181.538574,4123.589844,4208.205078,450.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,7.000000,0.000000,0.190291,-0.233398,0.690918,0.657227,0.614267,-0.806653,0.021973,-53.170979,-60.137024,46.821552,,,
